h3_cell,hour,day_of_week,violation_count_slot,h3_total_violations,h3_unique_vehicles,h3_hour_density,is_weekend,at_junction_pct,two_wheeler_pct,car_pct,auto_pct,no_parking_pct,wrong_parking_pct,main_road_pct,h3_risk_tier
8861892cb3fffff,4,1,5,138,13,22,0,0.0,0.0,0.2,0.4,0.0,1.0,0.0,low
8861892cb3fffff,4,2,1,138,13,22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,4,3,4,138,13,22,0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,low
8861892cb3fffff,4,4,1,138,13,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,4,6,3,138,13,22,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,5,2,2,138,13,8,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,5,6,6,138,13,8,1,0.0,0.16666666666666666,0.5,0.0,0.0,1.0,0.0,low
8861892cb3fffff,6,0,1,138,13,16,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,low
8861892cb3fffff,6,1,1,138,13,16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,6,2,4,138,13,16,0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,low
8861892cb3fffff,6,5,8,138,13,16,1,0.0,0.125,0.625,0.25,0.0,1.0,0.0,low
8861892cb3fffff,6,6,2,138,13,16,1,0.0,0.5,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,7,3,3,138,13,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,7,5,3,138,13,6,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,low
8861892cb3fffff,8,1,1,138,13,9,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,low
8861892cb3fffff,8,3,2,138,13,9,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,low
8861892cb3fffff,8,4,5,138,13,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,8,5,1,138,13,9,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,9,0,1,138,13,12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,9,1,1,138,13,12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,9,3,6,138,13,12,0,0.0,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334,0.0,low
8861892cb3fffff,9,4,1,138,13,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,9,6,3,138,13,12,1,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,low
8861892cb3fffff,10,2,2,138,13,12,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,low
8861892cb3fffff,10,3,9,138,13,12,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,low
8861892cb3fffff,10,5,1,138,13,12,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,11,1,1,138,13,14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,11,2,5,138,13,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,11,3,6,138,13,14,0,0.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.0,low
8861892cb3fffff,11,5,1,138,13,14,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,low
8861892cb3fffff,11,6,1,138,13,14,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,12,0,4,138,13,12,0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,low
8861892cb3fffff,12,2,2,138,13,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,12,4,1,138,13,12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,12,5,5,138,13,12,1,0.0,0.0,0.2,0.4,0.0,1.0,0.0,low
8861892cb3fffff,13,1,1,138,13,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,13,3,2,138,13,9,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,13,4,1,138,13,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,13,5,2,138,13,9,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892cb3fffff,13,6,3,138,13,9,1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,low
8861892cb5fffff,1,0,1,1257,14,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,2,0,1,1257,14,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,2,1,1,1257,14,20,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,2,2,5,1257,14,20,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,2,3,8,1257,14,20,0,0.0,0.5,0.25,0.0,1.0,0.0,0.0,high
8861892cb5fffff,2,4,1,1257,14,20,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,2,6,4,1257,14,20,1,0.0,0.75,0.25,0.0,0.0,1.0,0.0,high
8861892cb5fffff,3,1,10,1257,14,49,0,0.0,0.8,0.2,0.0,0.8,0.2,0.0,high
8861892cb5fffff,3,2,6,1257,14,49,0,0.0,0.0,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666,0.0,high
8861892cb5fffff,3,3,11,1257,14,49,0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.5454545454545454,0.45454545454545453,0.0,high
8861892cb5fffff,3,5,5,1257,14,49,1,0.0,1.0,0.0,0.0,0.2,0.8,0.0,high
8861892cb5fffff,3,6,17,1257,14,49,1,0.0,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.7058823529411765,0.0,high
8861892cb5fffff,4,0,13,1257,14,71,0,0.0,0.0,0.9230769230769231,0.07692307692307693,1.0,0.0,0.0,high
8861892cb5fffff,4,2,32,1257,14,71,0,0.0,0.96875,0.03125,0.0,1.0,0.0,0.0,high
8861892cb5fffff,4,3,2,1257,14,71,0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,high
8861892cb5fffff,4,4,1,1257,14,71,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,4,5,14,1257,14,71,1,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5,0.5,0.0,high
8861892cb5fffff,4,6,9,1257,14,71,1,0.0,1.0,0.0,0.0,0.2222222222222222,0.8888888888888888,0.0,high
8861892cb5fffff,5,0,1,1257,14,91,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,5,1,8,1257,14,91,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,5,2,24,1257,14,91,0,0.0,1.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,high
8861892cb5fffff,5,3,2,1257,14,91,0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,high
8861892cb5fffff,5,4,3,1257,14,91,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,high
8861892cb5fffff,5,5,12,1257,14,91,1,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,1.0,0.0,high
8861892cb5fffff,5,6,41,1257,14,91,1,0.0,0.7073170731707317,0.21951219512195122,0.024390243902439025,0.5853658536585366,0.4146341463414634,0.0,high
8861892cb5fffff,6,0,5,1257,14,35,0,0.0,0.0,1.0,0.0,0.6,0.4,0.0,high
8861892cb5fffff,6,1,1,1257,14,35,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,6,3,2,1257,14,35,0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,high
8861892cb5fffff,6,4,17,1257,14,35,0,0.0,1.0,0.0,0.0,0.17647058823529413,0.8235294117647058,0.0,high
8861892cb5fffff,6,5,6,1257,14,35,1,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,high
8861892cb5fffff,6,6,4,1257,14,35,1,0.0,0.25,0.5,0.25,0.5,0.5,0.0,high
8861892cb5fffff,7,0,16,1257,14,37,0,0.0,0.0625,0.8125,0.0,0.3125,0.6875,0.0,high
8861892cb5fffff,7,1,1,1257,14,37,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,7,3,2,1257,14,37,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,7,5,12,1257,14,37,1,0.0,1.0,0.0,0.0,0.25,0.75,0.0,high
8861892cb5fffff,7,6,6,1257,14,37,1,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,high
8861892cb5fffff,8,0,34,1257,14,64,0,0.0,0.6764705882352942,0.20588235294117646,0.08823529411764706,0.3235294117647059,0.6764705882352942,0.0,high
8861892cb5fffff,8,1,15,1257,14,64,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,8,2,3,1257,14,64,0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,high
8861892cb5fffff,8,3,1,1257,14,64,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,8,5,1,1257,14,64,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,8,6,10,1257,14,64,1,0.0,0.9,0.1,0.0,0.1,1.0,0.1,high
8861892cb5fffff,9,0,21,1257,14,94,0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.19047619047619047,0.8095238095238095,0.0,high
8861892cb5fffff,9,1,4,1257,14,94,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,9,3,24,1257,14,94,0,0.0,0.875,0.125,0.0,0.0,1.0,0.0,high
8861892cb5fffff,9,4,4,1257,14,94,0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,high
8861892cb5fffff,9,5,18,1257,14,94,1,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,1.0,0.0,high
8861892cb5fffff,9,6,23,1257,14,94,1,0.0,0.782608695652174,0.13043478260869565,0.0,0.17391304347826086,0.8260869565217391,0.13043478260869565,high
8861892cb5fffff,10,0,50,1257,14,188,0,0.0,0.76,0.18,0.06,0.52,0.48,0.0,high
8861892cb5fffff,10,1,17,1257,14,188,0,0.0,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.5882352941176471,0.4117647058823529,0.0,high
8861892cb5fffff,10,2,23,1257,14,188,0,0.0,0.6521739130434783,0.2608695652173913,0.08695652173913043,0.9130434782608695,0.08695652173913043,0.0,high
8861892cb5fffff,10,3,3,1257,14,188,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,high
8861892cb5fffff,10,4,7,1257,14,188,0,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,high
8861892cb5fffff,10,5,6,1257,14,188,1,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,high
8861892cb5fffff,10,6,82,1257,14,188,1,0.0,0.14634146341463414,0.5365853658536586,0.21951219512195122,0.18292682926829268,0.8292682926829268,0.08536585365853659,high
8861892cb5fffff,11,0,122,1257,14,333,0,0.0,0.6721311475409836,0.2540983606557377,0.05737704918032787,0.38524590163934425,0.6229508196721312,0.01639344262295082,high
8861892cb5fffff,11,1,34,1257,14,333,0,0.0,0.4411764705882353,0.5,0.0,0.2647058823529412,0.7352941176470589,0.0,high
8861892cb5fffff,11,2,19,1257,14,333,0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.7894736842105263,0.21052631578947367,0.0,high
8861892cb5fffff,11,3,48,1257,14,333,0,0.0,0.6666666666666666,0.2916666666666667,0.0,0.1875,0.8125,0.0,high
8861892cb5fffff,11,4,19,1257,14,333,0,0.0,0.5263157894736842,0.47368421052631576,0.0,0.21052631578947367,0.7894736842105263,0.0,high
8861892cb5fffff,11,5,35,1257,14,333,1,0.0,0.9428571428571428,0.02857142857142857,0.02857142857142857,0.2571428571428571,0.7428571428571429,0.0,high
8861892cb5fffff,11,6,56,1257,14,333,1,0.0,0.4107142857142857,0.44642857142857145,0.05357142857142857,0.25,0.75,0.05357142857142857,high
8861892cb5fffff,12,0,84,1257,14,190,0,0.0,0.7619047619047619,0.20238095238095238,0.03571428571428571,0.15476190476190477,0.8571428571428571,0.0,high
8861892cb5fffff,12,1,2,1257,14,190,0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,high
8861892cb5fffff,12,2,25,1257,14,190,0,0.0,0.88,0.12,0.0,0.0,1.0,0.0,high
8861892cb5fffff,12,3,30,1257,14,190,0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.9333333333333333,0.0,high
8861892cb5fffff,12,4,16,1257,14,190,0,0.0,0.6875,0.3125,0.0,0.0625,0.9375,0.0,high
8861892cb5fffff,12,5,9,1257,14,190,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,12,6,24,1257,14,190,1,0.0,0.3333333333333333,0.5,0.041666666666666664,0.3333333333333333,0.7083333333333334,0.0,high
8861892cb5fffff,13,0,20,1257,14,62,0,0.0,0.7,0.2,0.0,0.4,0.6,0.0,high
8861892cb5fffff,13,1,2,1257,14,62,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,13,3,1,1257,14,62,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,13,4,3,1257,14,62,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb5fffff,13,5,13,1257,14,62,1,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.0,high
8861892cb5fffff,13,6,23,1257,14,62,1,0.0,0.17391304347826086,0.7391304347826086,0.08695652173913043,0.30434782608695654,0.6956521739130435,0.043478260869565216,high
8861892cb5fffff,14,0,5,1257,14,13,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb5fffff,14,4,5,1257,14,13,0,0.0,0.2,0.8,0.0,0.2,0.8,0.0,high
8861892cb5fffff,14,6,3,1257,14,13,1,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,high
8861892cb5fffff,16,2,9,1257,14,9,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,high
8861892cb7fffff,2,0,1,1282,12,21,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,2,1,1,1282,12,21,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,2,3,6,1282,12,21,0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,2,6,13,1282,12,21,1,0.0,0.9230769230769231,0.07692307692307693,0.0,0.07692307692307693,0.9230769230769231,0.0,high
8861892cb7fffff,3,1,8,1282,12,47,0,0.0,1.0,0.0,0.0,0.875,0.125,0.0,high
8861892cb7fffff,3,3,12,1282,12,47,0,0.0,1.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,high
8861892cb7fffff,3,4,10,1282,12,47,0,0.0,0.8,0.1,0.1,0.3,0.7,0.0,high
8861892cb7fffff,3,5,8,1282,12,47,1,0.0,0.875,0.125,0.0,0.125,0.875,0.0,high
8861892cb7fffff,3,6,9,1282,12,47,1,0.0,0.7777777777777778,0.2222222222222222,0.0,0.5555555555555556,0.4444444444444444,0.0,high
8861892cb7fffff,4,0,7,1282,12,47,0,0.0,0.0,0.8571428571428571,0.14285714285714285,1.0,0.0,0.0,high
8861892cb7fffff,4,1,1,1282,12,47,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb7fffff,4,2,1,1282,12,47,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,4,3,7,1282,12,47,0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,high
8861892cb7fffff,4,4,19,1282,12,47,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,4,5,2,1282,12,47,1,0.0,0.0,0.5,0.5,0.0,1.0,0.0,high
8861892cb7fffff,4,6,10,1282,12,47,1,0.0,1.0,0.0,0.0,0.5,0.5,0.0,high
8861892cb7fffff,5,0,5,1282,12,62,0,0.0,1.0,0.0,0.0,0.6,0.4,0.0,high
8861892cb7fffff,5,1,8,1282,12,62,0,0.0,0.875,0.125,0.0,0.25,0.75,0.0,high
8861892cb7fffff,5,2,3,1282,12,62,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,high
8861892cb7fffff,5,3,7,1282,12,62,0,0.0,1.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,high
8861892cb7fffff,5,4,8,1282,12,62,0,0.0,0.375,0.5,0.0,0.0,1.0,0.0,high
8861892cb7fffff,5,5,3,1282,12,62,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,5,6,28,1282,12,62,1,0.0,0.9642857142857143,0.03571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.0,high
8861892cb7fffff,6,0,5,1282,12,39,0,0.0,0.0,0.8,0.0,0.8,0.2,0.0,high
8861892cb7fffff,6,1,10,1282,12,39,0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,high
8861892cb7fffff,6,2,4,1282,12,39,0,0.0,0.75,0.25,0.0,0.5,0.5,0.0,high
8861892cb7fffff,6,3,2,1282,12,39,0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,high
8861892cb7fffff,6,4,4,1282,12,39,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,6,5,11,1282,12,39,1,0.0,0.09090909090909091,0.7272727272727273,0.0,0.09090909090909091,0.9090909090909091,0.0,high
8861892cb7fffff,6,6,3,1282,12,39,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,7,0,15,1282,12,48,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,7,1,4,1282,12,48,0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,high
8861892cb7fffff,7,2,1,1282,12,48,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb7fffff,7,3,5,1282,12,48,0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,high
8861892cb7fffff,7,4,13,1282,12,48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,7,5,6,1282,12,48,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,7,6,4,1282,12,48,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,8,0,39,1282,12,48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,8,2,2,1282,12,48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,8,3,2,1282,12,48,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,8,6,5,1282,12,48,1,0.0,1.0,0.0,0.0,0.2,0.8,0.0,high
8861892cb7fffff,9,0,46,1282,12,157,0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.043478260869565216,0.9565217391304348,0.0,high
8861892cb7fffff,9,1,15,1282,12,157,0,0.0,1.0,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,high
8861892cb7fffff,9,2,5,1282,12,157,0,0.0,0.4,0.4,0.0,0.4,0.6,0.0,high
8861892cb7fffff,9,3,31,1282,12,157,0,0.0,0.967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.967741935483871,0.0,high
8861892cb7fffff,9,4,14,1282,12,157,0,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,high
8861892cb7fffff,9,5,24,1282,12,157,1,0.0,0.9166666666666666,0.08333333333333333,0.0,0.7083333333333334,0.2916666666666667,0.0,high
8861892cb7fffff,9,6,22,1282,12,157,1,0.0,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.9545454545454546,0.0,high
8861892cb7fffff,10,0,58,1282,12,202,0,0.0,0.8620689655172413,0.13793103448275862,0.0,0.6379310344827587,0.3620689655172414,0.0,high
8861892cb7fffff,10,1,34,1282,12,202,0,0.0,0.9117647058823529,0.08823529411764706,0.0,0.6176470588235294,0.38235294117647056,0.0,high
8861892cb7fffff,10,2,15,1282,12,202,0,0.0,0.8666666666666667,0.13333333333333333,0.0,0.0,1.0,0.26666666666666666,high
8861892cb7fffff,10,3,5,1282,12,202,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb7fffff,10,4,25,1282,12,202,0,0.0,0.6,0.36,0.0,0.2,0.8,0.0,high
8861892cb7fffff,10,5,28,1282,12,202,1,0.0,0.8571428571428571,0.10714285714285714,0.03571428571428571,0.6071428571428571,0.39285714285714285,0.0,high
8861892cb7fffff,10,6,37,1282,12,202,1,0.0,0.3783783783783784,0.5675675675675675,0.05405405405405406,0.35135135135135137,0.6486486486486487,0.0,high
8861892cb7fffff,11,0,64,1282,12,319,0,0.0,0.671875,0.3125,0.015625,0.34375,0.65625,0.03125,high
8861892cb7fffff,11,1,36,1282,12,319,0,0.0,0.6944444444444444,0.2777777777777778,0.027777777777777776,0.5833333333333334,0.4166666666666667,0.0,high
8861892cb7fffff,11,2,38,1282,12,319,0,0.0,0.7368421052631579,0.18421052631578946,0.05263157894736842,0.21052631578947367,0.7894736842105263,0.05263157894736842,high
8861892cb7fffff,11,3,65,1282,12,319,0,0.0,0.9538461538461539,0.03076923076923077,0.0,0.1076923076923077,0.8923076923076924,0.0,high
8861892cb7fffff,11,4,20,1282,12,319,0,0.0,0.45,0.55,0.0,0.0,1.0,0.0,high
8861892cb7fffff,11,5,45,1282,12,319,1,0.0,0.8444444444444444,0.15555555555555556,0.0,0.08888888888888889,0.9111111111111111,0.0,high
8861892cb7fffff,11,6,51,1282,12,319,1,0.0,0.8235294117647058,0.17647058823529413,0.0,0.23529411764705882,0.7647058823529411,0.0,high
8861892cb7fffff,12,0,66,1282,12,232,0,0.0,0.6818181818181818,0.3181818181818182,0.0,0.25757575757575757,0.7424242424242424,0.0,high
8861892cb7fffff,12,1,16,1282,12,232,0,0.0,0.75,0.25,0.0,0.625,0.375,0.0,high
8861892cb7fffff,12,2,13,1282,12,232,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,12,3,16,1282,12,232,0,0.0,0.875,0.125,0.0,0.0,1.0,0.0,high
8861892cb7fffff,12,4,62,1282,12,232,0,0.0,0.5483870967741935,0.3548387096774194,0.08064516129032258,0.2903225806451613,0.7096774193548387,0.016129032258064516,high
8861892cb7fffff,12,5,42,1282,12,232,1,0.0,0.8571428571428571,0.14285714285714285,0.0,0.30952380952380953,0.6904761904761905,0.0,high
8861892cb7fffff,12,6,17,1282,12,232,1,0.0,0.7058823529411765,0.23529411764705882,0.0,0.6470588235294118,0.35294117647058826,0.0,high
8861892cb7fffff,13,0,13,1282,12,32,0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.07692307692307693,0.9230769230769231,0.0,high
8861892cb7fffff,13,1,1,1282,12,32,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,13,2,4,1282,12,32,0,0.0,0.25,0.5,0.25,0.25,0.75,0.0,high
8861892cb7fffff,13,3,1,1282,12,32,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,13,4,3,1282,12,32,0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,high
8861892cb7fffff,13,5,4,1282,12,32,1,0.0,0.25,0.75,0.0,0.0,1.0,0.0,high
8861892cb7fffff,13,6,6,1282,12,32,1,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.0,high
8861892cb7fffff,14,1,8,1282,12,21,0,0.0,0.25,0.625,0.125,0.0,1.0,0.0,high
8861892cb7fffff,14,4,10,1282,12,21,0,0.0,0.1,0.9,0.0,0.1,0.9,0.0,high
8861892cb7fffff,14,5,1,1282,12,21,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,14,6,2,1282,12,21,1,0.0,0.0,1.0,0.0,0.5,0.5,0.0,high
8861892cb7fffff,15,5,1,1282,12,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
8861892cb7fffff,16,0,2,1282,12,6,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
8861892cb7fffff,16,2,4,1282,12,6,0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,high
8861892cb9fffff,0,6,1,663,14,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892cb9fffff,1,0,1,663,14,50,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,moderate
8861892cb9fffff,1,1,4,663,14,50,0,0.0,0.25,0.75,0.0,0.25,0.75,0.0,moderate
8861892cb9fffff,1,2,24,663,14,50,0,0.0,0.0,0.4583333333333333,0.2916666666666667,1.0,0.2916666666666667,0.08333333333333333,moderate
8861892cb9fffff,1,3,11,663,14,50,0,0.0,0.36363636363636365,0.36363636363636365,0.09090909090909091,1.0,0.0,0.0,moderate
8861892cb9fffff,1,4,6,663,14,50,0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.0,moderate
8861892cb9fffff,1,5,3,663,14,50,1,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,moderate
8861892cb9fffff,1,6,1,663,14,50,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892cb9fffff,2,1,1,663,14,89,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
8861892cb9fffff,2,2,26,663,14,89,0,0.0,0.0,0.5384615384615384,0.3076923076923077,0.9615384615384616,0.4230769230769231,0.23076923076923078,moderate
8861892cb9fffff,2,3,22,663,14,89,0,0.0,0.045454545454545456,0.7272727272727273,0.09090909090909091,0.9090909090909091,0.5,0.0,moderate
8861892cb9fffff,2,4,2,663,14,89,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
8861892cb9fffff,2,5,22,663,14,89,1,0.0,0.0,0.7727272727272727,0.045454545454545456,0.36363636363636365,0.6818181818181818,0.0,moderate
8861892cb9fffff,2,6,16,663,14,89,1,0.0,0.625,0.3125,0.0625,0.9375,0.0625,0.0,moderate
8861892cb9fffff,3,0,1,663,14,99,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,moderate
8861892cb9fffff,3,1,8,663,14,99,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
8861892cb9fffff,3,2,35,663,14,99,0,0.0,0.5142857142857142,0.3142857142857143,0.11428571428571428,0.6,0.42857142857142855,0.02857142857142857,moderate
8861892cb9fffff,3,3,21,663,14,99,0,0.0,0.38095238095238093,0.6190476190476191,0.0,0.7142857142857143,0.5714285714285714,0.0,moderate
8861892cb9fffff,3,4,3,663,14,99,0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,moderate
8861892cb9fffff,3,5,1,663,14,99,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892cb9fffff,3,6,30,663,14,99,1,0.0,0.9,0.1,0.0,0.23333333333333334,0.7666666666666667,0.0,moderate
8861892cb9fffff,4,0,3,663,14,54,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,moderate
